10027	10027	F	2	0	Symbian	auto	4G	27.129.32.0	18800010027	1	300	1595001600	1595001700	1.0	endVideo	20200718
10028	10028	F	2	0	Symbian	auto	4G	27.129.32.0	18800010028	1	300	1595001600	0	1.0	startVideo	20200718
10028	10028	F	2	0	Symbian	auto	4G	27.129.32.0	18800010028	1	300	1595001600	1595001700	1.0	endVideo	20200718
10029	10029	F	2	0	Symbian	auto	4G	27.129.32.0	18800010029	1	300	1595001600	0	1.0	startVideo	20200718
10029	10029	F	2	0	Symbian	auto	4G	27.129.32.0	18800010029	1	300	1595001600	1595001700	1.0	endVideo	20200718
10030	10030	F	2	0	Symbian	auto	4G	27.129.32.0	18800010030	1	300	1595001600	0	1.0	startVideo	20200718
10030	10030	F	2	0	Symbian	auto	4G	27.129.32.0	18800010030	1	300	1595001600	1595001700	1.0	endVideo	20200718
10031	10031	F	2	0	Symbian	auto	4G	27.129.32.0	18800010031	1	300	1595001600	0	1.0	startVideo	20200718
10031	10031	F	2	0	Symbian	auto	4G	27.129.32.0	18800010031	1	300	1595001600	1595001700	1.0	endVideo	20200718
10032	10032	F	2	0	Symbian	auto	4G	27.129.32.0	18800010032	1	300	1595001600	0	1.0	startVideo	20200718
10032	10032	F	2	0	Symbian	auto	4G	27.129.32.0	18800010032	1	300	1595001600	1595001700	1.0	endVideo	20200718
10033	10033	F	2	0	Symbian	auto	4G	27.129.32.0	18800010033	1	300	1595001600	0	1.0	startVideo	20200718
10033	10033	F	2	0	Symbian	auto	4G	27.129.32.0	18800010033	1	300	1595001600	1595001700	1.0	endVideo	20200718
10034	10034	F	2	0	Symbian	auto	4G	27.129.32.0	18800010034	1	300	1595001600	0	1.0	startVideo	20200718
10034	10034	F	2	0	Symbian	auto	4G	27.129.32.0	18800010034	1	300	1595001600	1595001700	1.0	endVideo	20200718
10035	10035	F	2	0	Symbian	auto	4G	27.129.32.0	18800010035	1	300	1595001600	0	1.0	startVideo	20200718
10035	10035	F	2	0	Symbian	auto	4G	27.129.32.0	18800010035	1	300	1595001600	1595001700	1.0	endVideo	20200718
10036	10036	F	2	0	Symbian	auto	4G	27.129.32.0	18800010036	1	300	1595001600	0	1.0	startVideo	20200718
10036	10036	F	2	0	Symbian	auto	4G	27.129.32.0	18800010036	1	300	1595001600	1595001700	1.0	endVideo	20200718
10037	10037	F	2	0	Symbian	auto	4G	27.129.32.0	18800010037	1	300	1595001600	0	1.0	startVideo	20200718
10037	10037	F	2	0	Symbian	auto	4G	27.129.32.0	18800010037	1	300	1595001600	1595001700	1.0	endVideo	20200718
10038	10038	F	2	0	Symbian	auto	4G	27.129.32.0	18800010038	1	300	1595001600	0	1.0	startVideo	20200718
10038	10038	F	2	0	Symbian	auto	4G	27.129.32.0	18800010038	1	300	1595001600	1595001700	1.0	endVideo	20200718
10039	10039	F	2	0	Symbian	auto	4G	27.129.32.0	18800010039	1	300	1595001600	0	1.0	startVideo	20200718
10039	10039	F	2	0	Symbian	auto	4G	27.129.32.0	18800010039	1	300	1595001600	1595001700	1.0	endVideo	20200718
10040	10040	F	2	0	Symbian	auto	4G	27.129.32.0	18800010040	1	300	1595001600	0	1.0	startVideo	20200718
10040	10040	F	2	0	Symbian	auto	4G	27.129.32.0	18800010040	1	300	1595001600	1595001700	1.0	endVideo	20200718
10041	10041	F	2	0	Symbian	auto	4G	27.129.32.0	18800010041	1	300	1595001600	0	1.0	startVideo	20200718
10041	10041	F	2	0	Symbian	auto	4G	27.129.32.0	18800010041	1	300	1595001600	1595001700	1.0	endVideo	20200718
10042	10042	F	2	0	Symbian	auto	4G	27.129.32.0	18800010042	1	300	1595001600	0	1.0	startVideo	20200718
10042	10042	F	2	0	Symbian	auto	4G	27.129.32.0	18800010042	1	300	1595001600	1595001700	1.0	endVideo	20200718
10043	10043	F	2	0	Symbian	auto	4G	27.129.32.0	18800010043	1	300	1595001600	0	1.0	startVideo	20200718
10043	10043	F	2	0	Symbian	auto	4G	27.129.32.0	18800010043	1	300	1595001600	1595001700	1.0	endVideo	20200718
10044	10044	F	2	0	Symbian	auto	4G	27.129.32.0	18800010044	1	300	1595001600	0	1.0	startVideo	20200718
10044	10044	F	2	0	Symbian	auto	4G	27.129.32.0	18800010044	1	300	1595001600	1595001700	1.0	endVideo	20200718
10045	10045	F	2	0	Symbian	auto	4G	27.129.32.0	18800010045	1	300	1595001600	0	1.0	startVideo	20200718
10045	10045	F	2	0	Symbian	auto	4G	27.129.32.0	18800010045	1	300	1595001600	1595001700	1.0	endVideo	20200718
10046	10046	F	2	0	Symbian	auto	4G	27.129.32.0	18800010046	1	300	1595001600	0	1.0	startVideo	20200718
10046	10046	F	2	0	Symbian	auto	4G	27.129.32.0	18800010046	1	300	1595001600	1595001700	1.0	endVideo	20200718
10047	10047	F	2	0	Symbian	auto	4G	27.129.32.0	18800010047	1	300	1595001600	0	1.0	startVideo	20200718
10047	10047	F	2	0	Symbian	auto	4G	27.129.32.0	18800010047	1	300	1595001600	1595001700	1.0	endVideo	20200718
10048	10048	F	2	0	Symbian	auto	4G	27.129.32.0	18800010048	1	300	1595001600	0	1.0	startVideo	20200718
10048	10048	F	2	0	Symbian	auto	4G	27.129.32.0	18800010048	1	300	1595001600	1595001700	1.0	endVideo	20200718
10049	10049	F	2	0	Symbian	auto	4G	27.129.32.0	18800010049	1	300	1595001600	0	1.0	startVideo	20200718
10049	10049	F	2	0	Symbian	auto	4G	27.129.32.0	18800010049	1	300	1595001600	1595001700	1.0	endVideo	20200718
10050	10050	F	2	0	Symbian	auto	4G	27.129.32.0	18800010050	1	300	1595001600	0	1.0	startVideo	20200718
10050	10050	F	2	0	Symbian	auto	4G	27.129.32.0	18800010050	1	300	1595001600	1595001700	1.0	endVideo	20200718
10051	10051	F	2	0	Symbian	auto	4G	27.129.32.0	18800010051	1	300	1595001600	0	1.0	startVideo	20200718
10051	10051	F	2	0	Symbian	auto	4G	27.129.32.0	18800010051	1	300	1595001600	1595001700	1.0	endVideo	20200718
10052	10052	F	2	0	Symbian	auto	4G	27.129.32.0	18800010052	1	300	1595001600	0	1.0	startVideo	20200718
10052	10052	F	2	0	Symbian	auto	4G	27.129.32.0	18800010052	1	300	1595001600	1595001700	1.0	endVideo	20200718
10053	10053	F	2	0	Symbian	auto	4G	27.129.32.0	18800010053	1	300	1595001600	0	1.0	startVideo	20200718
10053	10053	F	2	0	Symbian	auto	4G	27.129.32.0	18800010053	1	300	1595001600	1595001700	1.0	endVideo	20200718
10054	10054	F	2	0	Symbian	auto	4G	27.129.32.0	18800010054	1	300	1595001600	0	1.0	startVideo	20200718
10054	10054	F	2	0	Symbian	auto	4G	27.129.32.0	18800010054	1	300	1595001600	1595001700	1.0	endVideo	20200718
10055	10055	F	2	0	Symbian	auto	4G	27.129.32.0	18800010055	1	300	1595001600	0	1.0	startVideo	20200718
10055	10055	F	2	0	Symbian	auto	4G	27.129.32.0	18800010055	1	300	1595001600	1595001700	1.0	endVideo	20200718
10056	10056	F	2	0	Symbian	auto	4G	27.129.32.0	18800010056	1	300	1595001600	0	1.0	startVideo	20200718
10056	10056	F	2	0	Symbian	auto	4G	27.129.32.0	18800010056	1	300	1595001600	1595001700	1.0	endVideo	20200718
10057	10057	F	2	0	Symbian	auto	4G	27.129.32.0	18800010057	1	300	1595001600	0	1.0	startVideo	20200718
10057	10057	F	2	0	Symbian	auto	4G	27.129.32.0	18800010057	1	300	1595001600	1595001700	1.0	endVideo	20200718
10058	10058	F	2	0	Symbian	auto	4G	27.129.32.0	18800010058	1	300	1595001600	0	1.0	startVideo	20200718
10058	10058	F	2	0	Symbian	auto	4G	27.129.32.0	18800010058	1	300	1595001600	1595001700	1.0	endVideo	20200718
10059	10059	F	2	0	Symbian	auto	4G	27.129.32.0	18800010059	1	300	1595001600	0	1.0	startVideo	20200718
10059	10059	F	2	0	Symbian	auto	4G	27.129.32.0	18800010059	1	300	1595001600	1595001700	1.0	endVideo	20200718
10060	10060	F	2	0	Symbian	auto	4G	27.129.32.0	18800010060	1	300	1595001600	0	1.0	startVideo	20200718
10060	10060	F	2	0	Symbian	auto	4G	27.129.32.0	18800010060	1	300	1595001600	1595001700	1.0	endVideo	20200718
10061	10061	F	2	0	Symbian	auto	4G	27.129.32.0	18800010061	1	300	1595001600	0	1.0	startVideo	20200718
10061	10061	F	2	0	Symbian	auto	4G	27.129.32.0	18800010061	1	300	1595001600	1595001700	1.0	endVideo	20200718
10062	10062	F	2	0	Symbian	auto	4G	27.129.32.0	18800010062	1	300	1595001600	0	1.0	startVideo	20200718
10062	10062	F	2	0	Symbian	auto	4G	27.129.32.0	18800010062	1	300	1595001600	1595001700	1.0	endVideo	20200718
10063	10063	F	2	0	Symbian	auto	4G	27.129.32.0	18800010063	1	300	1595001600	0	1.0	startVideo	20200718
10063	10063	F	2	0	Symbian	auto	4G	27.129.32.0	18800010063	1	300	1595001600	1595001700	1.0	endVideo	20200718
10064	10064	F	2	0	Symbian	auto	4G	27.129.32.0	18800010064	1	300	1595001600	0	1.0	startVideo	20200718
10064	10064	F	2	0	Symbian	auto	4G	27.129.32.0	18800010064	1	300	1595001600	1595001700	1.0	endVideo	20200718
10065	10065	F	2	0	Symbian	auto	4G	27.129.32.0	18800010065	1	300	1595001600	0	1.0	startVideo	20200718
10065	10065	F	2	0	Symbian	auto	4G	27.129.32.0	18800010065	1	300	1595001600	1595001700	1.0	endVideo	20200718
10066	10066	F	2	0	Symbian	auto	4G	27.129.32.0	18800010066	1	300	1595001600	0	1.0	startVideo	20200718
10066	10066	F	2	0	Symbian	auto	4G	27.129.32.0	18800010066	1	300	1595001600	1595001700	1.0	endVideo	20200718
10067	10067	F	2	0	Symbian	auto	4G	27.129.32.0	18800010067	1	300	1595001600	0	1.0	startVideo	20200718
10067	10067	F	2	0	Symbian	auto	4G	27.129.32.0	18800010067	1	300	1595001600	1595001700	1.0	endVideo	20200718
10068	10068	F	2	0	Symbian	auto	4G	27.129.32.0	18800010068	1	300	1595001600	0	1.0	startVideo	20200718
10068	10068	F	2	0	Symbian	auto	4G	27.129.32.0	18800010068	1	300	1595001600	1595001700	1.0	endVideo	20200718
10069	10069	F	2	0	Symbian	auto	4G	27.129.32.0	18800010069	1	300	1595001600	0	1.0	startVideo	20200718
10069	10069	F	2	0	Symbian	auto	4G	27.129.32.0	18800010069	1	300	1595001600	1595001700	1.0	endVideo	20200718
10070	10070	F	2	0	Symbian	auto	4G	27.129.32.0	18800010070	1	300	1595001600	0	1.0	startVideo	20200718
10070	10070	F	2	0	Symbian	auto	4G	27.129.32.0	18800010070	1	300	1595001600	1595001700	1.0	endVideo	20200718
10071	10071	F	2	0	Symbian	auto	4G	27.129.32.0	18800010071	1	300	1595001600	0	1.0	startVideo	20200718
10071	10071	F	2	0	Symbian	auto	4G	27.129.32.0	18800010071	1	300	1595001600	1595001700	1.0	endVideo	20200718
10072	10072	F	2	0	Symbian	auto	4G	27.129.32.0	18800010072	1	300	1595001600	0	1.0	startVideo	20200718
10072	10072	F	2	0	Symbian	auto	4G	27.129.32.0	18800010072	1	300	1595001600	1595001700	1.0	endVideo	20200718
10073	10073	F	2	0	Symbian	auto	4G	27.129.32.0	18800010073	1	300	1595001600	0	1.0	startVideo	20200718
10073	10073	F	2	0	Symbian	auto	4G	27.129.32.0	18800010073	1	300	1595001600	1595001700	1.0	endVideo	20200718
10074	10074	F	2	0	Symbian	auto	4G	27.129.32.0	18800010074	1	300	1595001600	0	1.0	startVideo	20200718
10074	10074	F	2	0	Symbian	auto	4G	27.129.32.0	18800010074	1	300	1595001600	1595001700	1.0	endVideo	20200718
10075	10075	F	2	0	Symbian	auto	4G	27.129.32.0	18800010075	1	300	1595001600	0	1.0	startVideo	20200718
10075	10075	F	2	0	Symbian	auto	4G	27.129.32.0	18800010075	1	300	1595001600	1595001700	1.0	endVideo	20200718
10076	10076	F	2	0	Symbian	auto	4G	27.129.32.0	18800010076	1	300	1595001600	0	1.0	startVideo	20200718
10076	10076	F	2	0	Symbian	auto	4G	27.129.32.0	18800010076	1	300	1595001600	1595001700	1.0	endVideo	20200718
10077	10077	F	2	0	Symbian	auto	4G	27.129.32.0	18800010077	1	300	1595001600	0	1.0	startVideo	20200718
10077	10077	F	2	0	Symbian	auto	4G	27.129.32.0	18800010077	1	300	1595001600	1595001700	1.0	endVideo	20200718
10078	10078	F	2	0	Symbian	auto	4G	27.129.32.0	18800010078	1	300	1595001600	0	1.0	startVideo	20200718
10078	10078	F	2	0	Symbian	auto	4G	27.129.32.0	18800010078	1	300	1595001600	1595001700	1.0	endVideo	20200718
10079	10079	F	2	0	Symbian	auto	4G	27.129.32.0	18800010079	1	300	1595001600	0	1.0	startVideo	20200718
10079	10079	F	2	0	Symbian	auto	4G	27.129.32.0	18800010079	1	300	1595001600	1595001700	1.0	endVideo	20200718
10080	10080	F	2	0	Symbian	auto	4G	27.129.32.0	18800010080	1	300	1595001600	0	1.0	startVideo	20200718
10080	10080	F	2	0	Symbian	auto	4G	27.129.32.0	18800010080	1	300	1595001600	1595001700	1.0	endVideo	20200718
10081	10081	F	2	0	Symbian	auto	4G	27.129.32.0	18800010081	1	300	1595001600	0	1.0	startVideo	20200718
10081	10081	F	2	0	Symbian	auto	4G	27.129.32.0	18800010081	1	300	1595001600	1595001700	1.0	endVideo	20200718
10082	10082	F	2	0	Symbian	auto	4G	27.129.32.0	18800010082	1	300	1595001600	0	1.0	startVideo	20200718
10082	10082	F	2	0	Symbian	auto	4G	27.129.32.0	18800010082	1	300	1595001600	1595001700	1.0	endVideo	20200718
10083	10083	F	2	0	Symbian	auto	4G	27.129.32.0	18800010083	1	300	1595001600	0	1.0	startVideo	20200718
10083	10083	F	2	0	Symbian	auto	4G	27.129.32.0	18800010083	1	300	1595001600	1595001700	1.0	endVideo	20200718
10084	10084	F	2	0	Symbian	auto	4G	27.129.32.0	18800010084	1	300	1595001600	0	1.0	startVideo	20200718
10084	10084	F	2	0	Symbian	auto	4G	27.129.32.0	18800010084	1	300	1595001600	1595001700	1.0	endVideo	20200718
10085	10085	F	2	0	Symbian	auto	4G	27.129.32.0	18800010085	1	300	1595001600	0	1.0	startVideo	20200718
10085	10085	F	2	0	Symbian	auto	4G	27.129.32.0	18800010085	1	300	1595001600	1595001700	1.0	endVideo	20200718
10086	10086	F	2	0	Symbian	auto	4G	27.129.32.0	18800010086	1	300	1595001600	0	1.0	startVideo	20200718
10086	10086	F	2	0	Symbian	auto	4G	27.129.32.0	18800010086	1	300	1595001600	1595001700	1.0	endVideo	20200718
10087	10087	F	2	0	Symbian	auto	4G	27.129.32.0	18800010087	1	300	1595001600	0	1.0	startVideo	20200718
10087	10087	F	2	0	Symbian	auto	4G	27.129.32.0	18800010087	1	300	1595001600	1595001700	1.0	endVideo	20200718
10088	10088	F	2	0	Symbian	auto	4G	27.129.32.0	18800010088	1	300	1595001600	0	1.0	startVideo	20200718
10088	10088	F	2	0	Symbian	auto	4G	27.129.32.0	18800010088	1	300	1595001600	1595001700	1.0	endVideo	20200718
10089	10089	F	2	0	Symbian	auto	4G	27.129.32.0	18800010089	1	300	1595001600	0	1.0	startVideo	20200718
10089	10089	F	2	0	Symbian	auto	4G	27.129.32.0	18800010089	1	300	1595001600	1595001700	1.0	endVideo	20200718
10090	10090	F	2	0	Symbian	auto	4G	27.129.32.0	18800010090	1	300	1595001600	0	1.0	startVideo	20200718
10090	10090	F	2	0	Symbian	auto	4G	27.129.32.0	18800010090	1	300	1595001600	1595001700	1.0	endVideo	20200718
10091	10091	F	2	0	Symbian	auto	4G	27.129.32.0	18800010091	1	300	1595001600	0	1.0	startVideo	20200718
10091	10091	F	2	0	Symbian	auto	4G	27.129.32.0	18800010091	1	300	1595001600	1595001700	1.0	endVideo	20200718
10092	10092	F	2	0	Symbian	auto	4G	27.129.32.0	18800010092	1	300	1595001600	0	1.0	startVideo	20200718
10092	10092	F	2	0	Symbian	auto	4G	27.129.32.0	18800010092	1	300	1595001600	1595001700	1.0	endVideo	20200718
10093	10093	F	2	0	Symbian	auto	4G	27.129.32.0	18800010093	1	300	1595001600	0	1.0	startVideo	20200718
10093	10093	F	2	0	Symbian	auto	4G	27.129.32.0	18800010093	1	300	1595001600	1595001700	1.0	endVideo	20200718
10094	10094	F	2	0	Symbian	auto	4G	27.129.32.0	18800010094	1	300	1595001600	0	1.0	startVideo	20200718
10094	10094	F	2	0	Symbian	auto	4G	27.129.32.0	18800010094	1	300	1595001600	1595001700	1.0	endVideo	20200718
10095	10095	F	2	0	Symbian	auto	4G	27.129.32.0	18800010095	1	300	1595001600	0	1.0	startVideo	20200718
10095	10095	F	2	0	Symbian	auto	4G	27.129.32.0	18800010095	1	300	1595001600	1595001700	1.0	endVideo	20200718
10096	10096	F	2	0	Symbian	auto	4G	27.129.32.0	18800010096	1	300	1595001600	0	1.0	startVideo	20200718
10096	10096	F	2	0	Symbian	auto	4G	27.129.32.0	18800010096	1	300	1595001600	1595001700	1.0	endVideo	20200718
10097	10097	F	2	0	Symbian	auto	4G	27.129.32.0	18800010097	1	300	1595001600	0	1.0	startVideo	20200718
10097	10097	F	2	0	Symbian	auto	4G	27.129.32.0	18800010097	1	300	1595001600	1595001700	1.0	endVideo	20200718
10098	10098	F	2	0	Symbian	auto	4G	27.129.32.0	18800010098	1	300	1595001600	0	1.0	startVideo	20200718
10098	10098	F	2	0	Symbian	auto	4G	27.129.32.0	18800010098	1	300	1595001600	1595001700	1.0	endVideo	20200718
10099	10099	F	2	0	Symbian	auto	4G	27.129.32.0	18800010099	1	300	1595001600	0	1.0	startVideo	20200718
10099	10099	F	2	0	Symbian	auto	4G	27.129.32.0	18800010099	1	300	1595001600	1595001700	1.0	endVideo	20200718
10100	10100	F	2	0	Symbian	auto	4G	27.129.32.0	18800010100	1	300	1595001600	0	1.0	startVideo	20200718
10100	10100	F	2	0	Symbian	auto	4G	27.129.32.0	18800010100	1	300	1595001600	1595001700	1.0	endVideo	20200718
10101	10101	F	2	0	Symbian	auto	4G	27.129.32.0	18800010101	1	300	1595001600	0	1.0	startVideo	20200718
10101	10101	F	2	0	Symbian	auto	4G	27.129.32.0	18800010101	1	300	1595001600	1595001700	1.0	endVideo	20200718
10102	10102	F	2	0	Symbian	auto	4G	27.129.32.0	18800010102	1	300	1595001600	0	1.0	startVideo	20200718
10102	10102	F	2	0	Symbian	auto	4G	27.129.32.0	18800010102	1	300	1595001600	1595001700	1.0	endVideo	20200718
10103	10103	F	2	0	Symbian	auto	4G	27.129.32.0	18800010103	1	300	1595001600	0	1.0	startVideo	20200718
10103	10103	F	2	0	Symbian	auto	4G	27.129.32.0	18800010103	1	300	1595001600	1595001700	1.0	endVideo	20200718
10104	10104	F	2	0	Symbian	auto	4G	27.129.32.0	18800010104	1	300	1595001600	0	1.0	startVideo	20200718
10104	10104	F	2	0	Symbian	auto	4G	27.129.32.0	18800010104	1	300	1595001600	1595001700	1.0	endVideo	20200718
10105	10105	F	2	0	Symbian	auto	4G	27.129.32.0	18800010105	1	300	1595001600	0	1.0	startVideo	20200718
10105	10105	F	2	0	Symbian	auto	4G	27.129.32.0	18800010105	1	300	1595001600	1595001700	1.0	endVideo	20200718
10106	10106	F	2	0	Symbian	auto	4G	27.129.32.0	18800010106	1	300	1595001600	0	1.0	startVideo	20200718
10106	10106	F	2	0	Symbian	auto	4G	27.129.32.0	18800010106	1	300	1595001600	1595001700	1.0	endVideo	20200718
10107	10107	F	2	0	Symbian	auto	4G	27.129.32.0	18800010107	1	300	1595001600	0	1.0	startVideo	20200718
10107	10107	F	2	0	Symbian	auto	4G	27.129.32.0	18800010107	1	300	1595001600	1595001700	1.0	endVideo	20200718
10108	10108	F	2	0	Symbian	auto	4G	27.129.32.0	18800010108	1	300	1595001600	0	1.0	startVideo	20200718
10108	10108	F	2	0	Symbian	auto	4G	27.129.32.0	18800010108	1	300	1595001600	1595001700	1.0	endVideo	20200718
10109	10109	F	2	0	Symbian	auto	4G	27.129.32.0	18800010109	1	300	1595001600	0	1.0	startVideo	20200718
10109	10109	F	2	0	Symbian	auto	4G	27.129.32.0	18800010109	1	300	1595001600	1595001700	1.0	endVideo	20200718
10110	10110	F	2	0	Symbian	auto	4G	27.129.32.0	18800010110	1	300	1595001600	0	1.0	startVideo	20200718
10110	10110	F	2	0	Symbian	auto	4G	27.129.32.0	18800010110	1	300	1595001600	1595001700	1.0	endVideo	20200718
10111	10111	F	2	0	Symbian	auto	4G	27.129.32.0	18800010111	1	300	1595001600	0	1.0	startVideo	20200718
10111	10111	F	2	0	Symbian	auto	4G	27.129.32.0	18800010111	1	300	1595001600	1595001700	1.0	endVideo	20200718
10112	10112	F	2	0	Symbian	auto	4G	27.129.32.0	18800010112	1	300	1595001600	0	1.0	startVideo	20200718
10112	10112	F	2	0	Symbian	auto	4G	27.129.32.0	18800010112	1	300	1595001600	1595001700	1.0	endVideo	20200718
10113	10113	F	2	0	Symbian	auto	4G	27.129.32.0	18800010113	1	300	1595001600	0	1.0	startVideo	20200718
